tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
105,13,27,162,1498,107.0,55.48148148148148,9.246913580246913,3.802469135802469,22.814814814814813,44.0,0.5185185185185185,11.829903978052124,12.842921646746344
106,12,20,108,852,65.53846153846153,42.6,7.888888888888889,0.6203703703703703,3.35,5.153846153846154,0.65,2.1775,12.040204081632648
107,21,34,164,1144,52.0,33.64705882352941,6.975609756097561,0.36585365853658536,1.7647058823529411,2.727272727272727,0.6470588235294118,1.1418685121107266,11.251259842519683
108,22,35,200,1316,57.21739130434783,37.6,6.58,2.7,15.428571428571429,23.47826086956522,0.6571428571428571,10.138775510204082,11.603076923076916
109,14,23,96,804,53.6,34.95652173913044,8.375,0.07291666666666667,0.30434782608695654,0.4666666666666667,0.6521739130434783,0.19848771266540643,8.906005509641872
110,19,31,142,1220,61.0,39.354838709677416,8.591549295774648,0.11267605633802817,0.5161290322580645,0.8,0.6451612903225806,0.33298647242455776,11.152992700729929
111,14,32,204,1328,88.53333333333333,41.5,6.509803921568627,0.07352941176470588,0.46875,1.0,0.46875,0.2197265625,10.970420168067225
112,10,18,106,846,76.9090909090909,47.0,7.981132075471698,8.122641509433961,47.833333333333336,78.27272727272727,0.6111111111111112,29.231481481481485,10.560820512820513
113,18,40,244,2006,105.57894736842105,50.15,8.221311475409836,1.7049180327868851,10.4,21.894736842105264,0.475,4.9399999999999995,11.403111111111109
114,9,25,210,1532,153.2,61.28,7.295238095238095,1.0476190476190477,8.8,22.0,0.4,3.5200000000000005,11.77556851311953
115,23,49,328,2316,96.5,47.265306122448976,7.060975609756097,0.6432926829268293,4.3061224489795915,8.791666666666666,0.4897959183673469,2.109121199500208,11.460590551181102
116,14,28,160,1036,69.06666666666666,37.0,6.475,1.03125,5.892857142857143,11.0,0.5357142857142857,3.156887755102041,12.001181434599154
117,27,41,180,1474,52.642857142857146,35.951219512195124,8.188888888888888,5.65,24.804878048780488,36.32142857142857,0.6829268292682927,16.939916716240333,13.19852071005917
118,33,45,190,1930,56.76470588235294,42.888888888888886,10.157894736842104,2.768421052631579,11.688888888888888,15.470588235294118,0.7555555555555555,8.831604938271605,12.146288416075649
119,29,57,290,2408,80.26666666666667,42.24561403508772,8.303448275862069,3.0413793103448277,15.473684210526315,29.4,0.5263157894736842,8.14404432132964,12.50898444647758
120,16,36,162,1296,76.23529411764706,36.0,8.0,2.0987654320987654,9.444444444444445,20.0,0.4722222222222222,4.459876543209877,9.627272727272722
121,18,30,180,1190,62.63157894736842,39.666666666666664,6.611111111111111,1.8111111111111111,10.866666666666667,17.157894736842106,0.6333333333333333,6.8822222222222225,9.676197440585007
122,35,53,236,2132,59.22222222222222,40.22641509433962,9.033898305084746,7.826271186440678,34.84905660377358,51.30555555555556,0.6792452830188679,23.671057315770735,10.976837606837606
123,16,42,186,1400,82.3529411764706,33.333333333333336,7.526881720430108,3.3225806451612905,14.714285714285714,36.35294117647059,0.40476190476190477,5.9557823129251695,9.056287051482055
124,18,22,170,1436,75.57894736842105,65.27272727272727,8.447058823529412,2.9529411764705884,22.818181818181817,26.42105263157895,0.8636363636363636,19.706611570247933,12.47359516616314
125,13,28,174,1294,92.42857142857143,46.214285714285715,7.436781609195402,1.6436781609195403,10.214285714285714,20.428571428571427,0.5,5.107142857142857,11.577355932203389
126,22,45,216,1912,83.1304347826087,42.48888888888889,8.851851851851851,3.25,15.6,30.52173913043478,0.5111111111111111,7.973333333333333,12.638150289017343
127,9,16,76,596,59.6,37.25,7.842105263157895,4.973684210526316,23.625,37.8,0.625,14.765625,9.655270270270268
128,12,33,196,1412,108.61538461538461,42.78787878787879,7.204081632653061,0.5408163265306123,3.212121212121212,8.153846153846153,0.3939393939393939,1.2653810835629016,11.521257485029938
129,16,27,192,1438,84.58823529411765,53.25925925925926,7.489583333333333,2.5885416666666665,18.40740740740741,29.235294117647058,0.6296296296296297,11.589849108367629,13.242195121951216
130,32,77,542,4160,126.06060606060606,54.02597402597402,7.675276752767528,1.654981549815498,11.64935064935065,27.181818181818183,0.42857142857142855,4.992578849721707,11.891831896551722
131,7,14,94,692,86.5,49.42857142857143,7.361702127659575,5.723404255319149,38.42857142857143,67.25,0.5714285714285714,21.959183673469386,12.265777777777778
132,25,55,270,2310,88.84615384615384,42.0,8.555555555555555,1.2814814814814814,6.290909090909091,13.307692307692308,0.4727272727272727,2.973884297520661,11.159423076923076
133,12,24,148,982,75.53846153846153,40.916666666666664,6.635135135135135,1.9324324324324325,11.916666666666666,22.0,0.5416666666666666,6.454861111111111,11.353914988814317
134,28,52,314,2380,82.06896551724138,45.76923076923077,7.579617834394904,0.7356687898089171,4.4423076923076925,7.9655172413793105,0.5576923076923077,2.4774408284023672,10.111738317757005
135,17,33,152,1518,84.33333333333333,46.0,9.986842105263158,2.6710526315789473,12.303030303030303,22.555555555555557,0.5454545454545454,6.7107438016528915,11.15037463976945
136,2,3,18,118,39.333333333333336,39.333333333333336,6.555555555555555,1.0,6.0,6.0,1.0,6.0,14.530714285714286
137,17,47,390,2270,126.11111111111111,48.297872340425535,5.82051282051282,1.2384615384615385,10.27659574468085,26.833333333333332,0.3829787234042553,3.935717519239475,10.960039603960396
138,16,38,230,1630,95.88235294117646,42.89473684210526,7.086956521739131,2.1565217391304348,13.052631578947368,29.176470588235293,0.4473684210526316,5.839335180055402,11.393914246196406
139,9,19,132,874,87.4,46.0,6.621212121212121,3.2954545454545454,22.894736842105264,43.5,0.5263157894736842,12.049861495844874,13.255841584158418
140,31,64,356,2744,85.75,42.875,7.707865168539326,1.4719101123595506,8.1875,16.375,0.5,4.09375,9.733266998341623
141,13,30,172,1362,97.28571428571429,45.4,7.9186046511627906,2.36046511627907,13.533333333333333,29.0,0.4666666666666667,6.315555555555556,14.541933438985733
142,21,41,224,1738,79.0,42.390243902439025,7.758928571428571,0.1875,1.024390243902439,1.9090909090909092,0.5365853658536586,0.5496728138013088,10.923929471032743
143,13,27,194,1456,104.0,53.925925925925924,7.505154639175258,8.242268041237113,59.22222222222222,114.21428571428571,0.5185185185185185,30.70781893004115,12.77437869822485
144,21,36,210,1458,66.27272727272727,40.5,6.942857142857143,1.1,6.416666666666667,10.5,0.6111111111111112,3.9212962962962967,11.048184615384613
145,30,80,504,3978,128.32258064516128,49.725,7.892857142857143,0.41865079365079366,2.6375,6.806451612903226,0.3875,1.0220312500000002,11.449269121813028
146,24,34,146,1364,54.56,40.11764705882353,9.342465753424657,11.856164383561644,50.911764705882355,69.24,0.7352941176470589,37.43512110726644,12.545307443365697
147,18,33,212,1356,71.36842105263158,41.09090909090909,6.39622641509434,1.3160377358490567,8.454545454545455,14.68421052631579,0.5757575757575758,4.867768595041323,9.946942675159232
148,21,51,268,2348,106.72727272727273,46.03921568627451,8.761194029850746,0.17164179104477612,0.9019607843137255,2.090909090909091,0.43137254901960786,0.3890811226451365,13.060502325581396
149,16,38,310,1982,116.58823529411765,52.1578947368421,6.393548387096774,1.8806451612903226,15.342105263157896,34.294117647058826,0.4473684210526316,6.8635734072022165,10.319367945823931
150,16,48,306,2184,128.47058823529412,45.5,7.137254901960785,2.549019607843137,16.25,45.88235294117647,0.3541666666666667,5.755208333333334,12.07902834008097
151,19,27,130,1044,52.2,38.666666666666664,8.03076923076923,2.646153846153846,12.74074074074074,17.2,0.7407407407407407,9.43758573388203,10.907633262260124
152,25,42,244,1874,72.07692307692308,44.61904761904762,7.680327868852459,4.061475409836065,23.595238095238095,38.11538461538461,0.6190476190476191,14.606575963718821,12.066037735849054
153,13,28,200,1310,93.57142857142857,46.785714285714285,6.55,2.305,16.464285714285715,32.92857142857143,0.5,8.232142857142858,11.560793388429751
154,3,4,20,160,40.0,40.0,8.0,1.05,5.25,5.25,1.0,5.25,12.658421052631581
155,11,15,124,1288,107.33333333333333,85.86666666666666,10.387096774193548,3.9193548387096775,32.4,40.5,0.8,25.92,10.816301369863016
156,13,39,286,1864,133.14285714285714,47.794871794871796,6.5174825174825175,2.5104895104895104,18.41025641025641,51.285714285714285,0.358974358974359,6.6088099934253774,10.06276923076923
157,12,29,192,1352,104.0,46.62068965517241,7.041666666666667,7.177083333333333,47.51724137931034,106.0,0.4482758620689655,21.300832342449464,12.458056013179572
158,16,25,140,1134,66.70588235294117,45.36,8.1,0.3,1.68,2.4705882352941178,0.68,1.1424,12.528136882129271
159,13,16,78,786,56.142857142857146,49.125,10.076923076923077,6.846153846153846,33.375,38.142857142857146,0.875,29.203125,15.60198347107438
160,9,13,132,1122,112.2,86.3076923076923,8.5,4.098484848484849,41.61538461538461,54.1,0.7692307692307693,32.01183431952663,13.779332023575641
161,19,48,326,2258,112.9,47.041666666666664,6.92638036809816,3.4693251533742333,23.5625,56.55,0.4166666666666667,9.817708333333334,11.057082533589252
162,9,15,76,636,63.6,42.4,8.368421052631579,1.513157894736842,7.666666666666667,11.5,0.6666666666666666,5.111111111111111,11.95249190938511
163,29,61,304,3016,100.53333333333333,49.442622950819676,9.921052631578947,0.26644736842105265,1.3278688524590163,2.7,0.4918032786885246,0.6530502553077129,12.210696296296298
164,26,42,196,1574,58.2962962962963,37.476190476190474,8.03061224489796,4.11734693877551,19.214285714285715,29.88888888888889,0.6428571428571429,12.352040816326532,9.993180515759313
165,18,36,230,2040,107.36842105263158,56.666666666666664,8.869565217391305,1.1130434782608696,7.111111111111111,13.473684210526315,0.5277777777777778,3.753086419753086,11.37995623632385
166,15,34,242,1440,90.0,42.35294117647059,5.950413223140496,1.6487603305785123,11.735294117647058,24.9375,0.47058823529411764,5.522491349480968,10.221981424148609
167,16,27,156,1276,75.05882352941177,47.25925925925926,8.179487179487179,0.28846153846153844,1.6666666666666667,2.6470588235294117,0.6296296296296297,1.0493827160493827,12.271438356164381
168,29,52,234,2404,80.13333333333334,46.23076923076923,10.273504273504274,2.858974358974359,12.865384615384615,22.3,0.5769230769230769,7.422337278106508,11.482311926605504
